timestamp,runtime,memory,payload_size,mode,init_duration_ms,duration_ms,billed_duration_ms,max_memory_mb,request_id
2026-04-30T09:11:15Z,java-jvm-snapstart-primed,512,1k,warm,,58,58,170,82548ac9-85a2-44f2-87d6-038be4e68960
2026-04-30T09:11:16Z,java-jvm-snapstart-primed,512,1k,warm,,51,51,170,42443c0e-2168-4f6a-99d5-8329873d1431
2026-04-30T09:11:16Z,java-jvm-snapstart-primed,512,1k,warm,,94,94,171,86e5487f-408e-4983-9a62-66a1a996d978
2026-04-30T09:11:17Z,java-jvm-snapstart-primed,512,1k,warm,,36,36,171,a4249e50-e8e7-494f-ab1e-51dc02506ed3
2026-04-30T09:11:17Z,java-jvm-snapstart-primed,512,1k,warm,,49,49,171,402950da-62c1-4553-a917-c95b7a173005
2026-04-30T09:11:18Z,java-jvm-snapstart-primed,512,1k,warm,,66,66,171,c24ee182-ec5f-40db-a6b2-68f0556d7bd3
2026-04-30T09:11:19Z,java-jvm-snapstart-primed,512,1k,warm,,38,38,171,368c0132-fd31-4fc8-90e9-6468a833ac97
2026-04-30T09:11:19Z,java-jvm-snapstart-primed,512,1k,warm,,61,61,171,abdf4731-79eb-4046-9c03-45d3997dd8c6
2026-04-30T09:11:20Z,java-jvm-snapstart-primed,512,1k,warm,,42,42,171,5aa7ef0d-4f9a-4555-ad49-dd93b0e06e6b
2026-04-30T09:11:20Z,java-jvm-snapstart-primed,512,1k,warm,,57,57,171,f27e37b2-ba6a-4f44-80ee-3c4d32f8b037
2026-04-30T09:11:21Z,java-jvm-snapstart-primed,512,1k,warm,,39,39,171,4a1e7fa6-9dc0-42c2-b63b-c988d5543755
2026-04-30T09:11:22Z,java-jvm-snapstart-primed,512,1k,warm,,32,32,171,9e0ec099-35cf-4299-9ec4-d1b04b94d1db
2026-04-30T09:11:22Z,java-jvm-snapstart-primed,512,1k,warm,,36,36,171,8bd1ba44-b882-4b72-8602-a8e3ca3abd2f
2026-04-30T09:11:23Z,java-jvm-snapstart-primed,512,1k,warm,,54,54,171,5ffe0b78-f958-4d54-96c6-b1bf19d37d04
2026-04-30T09:11:24Z,java-jvm-snapstart-primed,512,1k,warm,,61,61,172,9a176ec2-384e-49bc-a216-29a3a1093a86
2026-04-30T09:11:24Z,java-jvm-snapstart-primed,512,1k,warm,,59,59,172,504ac395-8305-47f6-862a-605db11e9d84
2026-04-30T09:11:25Z,java-jvm-snapstart-primed,512,1k,warm,,49,49,172,1e6543ba-7b32-42dd-97db-5277abc456ac
2026-04-30T09:11:25Z,java-jvm-snapstart-primed,512,1k,warm,,34,34,172,cb6660a4-3fe9-4c3e-ab61-debe741acdb4
2026-04-30T09:12:56Z,java-jvm-snapstart-primed,512,100k,cold,957.67,10621,10621,169,14ac5a90-5831-464c-84b6-edaecfa6ef87
2026-04-30T09:14:26Z,java-jvm-snapstart-primed,512,100k,cold,939.46,10227,10227,162,7ba624ca-88a0-40cf-ae32-9275b0387830
2026-04-30T09:15:56Z,java-jvm-snapstart-primed,512,100k,cold,882.78,10235,10235,167,caa52c28-c9f1-4c9f-997f-628fc94995e8
2026-04-30T09:17:19Z,java-jvm-snapstart-primed,512,100k,cold,1037.41,11035,11035,171,f007edc5-d2fd-4bf2-b763-19e01a9a82f1
2026-04-30T09:18:37Z,java-jvm-snapstart-primed,512,100k,cold,934.79,10611,10611,170,61cd4ab8-5565-4910-9566-f8d4145dfd39
2026-04-30T09:20:04Z,java-jvm-snapstart-primed,512,100k,cold,892.46,10262,10262,174,b8e04d52-d65c-4a6f-abb9-68dc2dc28329
2026-04-30T09:21:34Z,java-jvm-snapstart-primed,512,100k,cold,1088.17,10027,10027,172,55386bb7-116c-40d5-b0d3-4e8245aea642
2026-04-30T09:23:03Z,java-jvm-snapstart-primed,512,100k,cold,1010.29,10836,10836,168,ecc317f6-35cb-4d72-a113-28e4566ced68
2026-04-30T09:24:25Z,java-jvm-snapstart-primed,512,100k,cold,875.04,10492,10492,169,fe724900-43fb-4395-ba1f-4175844aa5e9
2026-04-30T09:25:46Z,java-jvm-snapstart-primed,512,100k,cold,859.10,10379,10379,165,cad5b21d-b0e7-48e2-8690-e651d0ee3c06
2026-04-30T09:27:22Z,java-jvm-snapstart-primed,512,100k,cold,803.09,9662,9662,166,0eafb1bc-ce06-4018-94db-a399d2f94d04
2026-04-30T09:28:54Z,java-jvm-snapstart-primed,512,100k,cold,789.83,9453,9453,162,6ef3079b-ed27-462a-8b7a-5251ec0af972
2026-04-30T09:30:15Z,java-jvm-snapstart-primed,512,100k,cold,1001.71,10334,10334,170,075f8e53-d46a-48ae-9dca-bb9398f699b3
2026-04-30T09:31:38Z,java-jvm-snapstart-primed,512,100k,cold,958.87,10295,10295,166,f1033d97-75dd-4586-a342-855847650185
2026-04-30T09:32:59Z,java-jvm-snapstart-primed,512,100k,cold,941.51,9836,9836,165,b5bb2c44-deda-43a7-b5ac-9b9412854a5c
2026-04-30T09:34:25Z,java-jvm-snapstart-primed,512,100k,cold,976.09,10134,10134,166,ac2a3ecc-3e0a-445b-b842-ea8c54a2f69c
2026-04-30T09:35:55Z,java-jvm-snapstart-primed,512,100k,cold,977.28,11055,11055,171,67f754db-33f3-4a6f-9c60-a411c8eb730f
2026-04-30T09:37:17Z,java-jvm-snapstart-primed,512,100k,cold,1097.67,12174,12174,178,5a28faf2-da51-4e7c-86ae-19df37b0cfb3
2026-04-30T09:38:38Z,java-jvm-snapstart-primed,512,100k,cold,1083.39,10283,10283,174,a6ed8992-9821-4c98-bb46-29c00341f50f
2026-04-30T09:40:07Z,java-jvm-snapstart-primed,512,100k,cold,1132.94,9570,9570,161,232b8214-435a-491a-85bc-caf43fbef316
2026-04-30T09:41:42Z,java-jvm-snapstart-primed,512,100k,cold,894.98,10046,10046,164,e3871f2e-ee8e-4564-8c83-7ffbb760dd23
2026-04-30T09:43:12Z,java-jvm-snapstart-primed,512,100k,cold,933.46,10755,10755,172,5a76f59f-2049-4642-b234-930236bacd14
2026-04-30T09:44:32Z,java-jvm-snapstart-primed,512,100k,cold,871.87,9979,9979,168,7ea04341-ef3f-45f2-9643-fc3074866183
2026-04-30T09:46:03Z,java-jvm-snapstart-primed,512,100k,cold,819.72,10361,10361,169,11335e72-6cd5-410e-a4fd-f049496cd0d6
2026-04-30T09:47:24Z,java-jvm-snapstart-primed,512,100k,cold,919.93,9977,9977,173,f52b0def-6a43-4314-856a-71ff0fcb1f12
2026-04-30T09:47:31Z,java-jvm-snapstart-primed,512,100k,warm,,48,48,173,2c29946c-1292-429b-91e2-28d860f3ac41
2026-04-30T09:47:32Z,java-jvm-snapstart-primed,512,100k,warm,,84,84,173,c635d887-b2a6-45cc-b266-194c72b653a2
2026-04-30T09:47:33Z,java-jvm-snapstart-primed,512,100k,warm,,50,50,173,8d22bd5e-c484-4913-89e5-f9a66c1207c3
2026-04-30T09:47:33Z,java-jvm-snapstart-primed,512,100k,warm,,69,69,175,c72089d2-fdc0-4ded-afff-a6b59c0f4aff
2026-04-30T09:47:34Z,java-jvm-snapstart-primed,512,100k,warm,,62,62,176,8e9c7a6f-5769-4caa-b67b-fb6c67997e02
2026-04-30T09:47:35Z,java-jvm-snapstart-primed,512,100k,warm,,101,101,176,936500a6-a736-49ff-b061-a7e29449f751
2026-04-30T09:47:35Z,java-jvm-snapstart-primed,512,100k,warm,,38,38,176,b07a4014-6de1-467c-afba-2c48c4668b25
2026-04-30T09:47:36Z,java-jvm-snapstart-primed,512,100k,warm,,49,49,176,bccadd9c-e875-468e-99ff-281242f23643
2026-04-30T09:47:37Z,java-jvm-snapstart-primed,512,100k,warm,,48,48,176,21829721-6121-4c69-8eeb-757e8d5c0adb
2026-04-30T09:47:38Z,java-jvm-snapstart-primed,512,100k,warm,,37,37,176,7bc10c7d-7ee5-45d9-8bc8-dae2bdc46410
2026-04-30T09:47:38Z,java-jvm-snapstart-primed,512,100k,warm,,42,42,176,4d1825f0-4e56-4b32-9368-c22cdf5d75c5
2026-04-30T09:47:39Z,java-jvm-snapstart-primed,512,100k,warm,,118,118,176,3243194b-7197-44ba-a109-4a4624b33f5e
2026-04-30T09:47:40Z,java-jvm-snapstart-primed,512,100k,warm,,106,106,176,99a5bea9-99bc-4b83-89ad-b05847ac2a27
2026-04-30T09:47:40Z,java-jvm-snapstart-primed,512,100k,warm,,99,99,176,3052a095-303e-49ed-8594-1cc91e160e94
2026-04-30T09:47:41Z,java-jvm-snapstart-primed,512,100k,warm,,113,113,176,ed8d9057-7790-4adc-9bde-24e8d8237b1d
2026-04-30T09:47:42Z,java-jvm-snapstart-primed,512,100k,warm,,51,51,176,4dea0165-36c4-4245-ba63-cd82d9030136
2026-04-30T09:47:42Z,java-jvm-snapstart-primed,512,100k,warm,,39,39,176,1ee4a9a3-6026-4b9c-811d-d180a5dc37c9
2026-04-30T09:47:43Z,java-jvm-snapstart-primed,512,100k,warm,,50,50,176,b37bf20b-289b-4a02-a945-2d4736d476d1
2026-04-30T09:47:44Z,java-jvm-snapstart-primed,512,100k,warm,,35,35,177,dc58bc11-f023-4843-bacc-6657f48f3768
2026-04-30T09:47:44Z,java-jvm-snapstart-primed,512,100k,warm,,42,42,177,ef536dff-1d55-44ab-9482-177bb267adb0
2026-04-30T09:47:45Z,java-jvm-snapstart-primed,512,100k,warm,,67,67,177,ad55f4a8-4a4a-47c1-b447-155d6b51fbda
2026-04-30T09:47:46Z,java-jvm-snapstart-primed,512,100k,warm,,56,56,177,e563cb8a-e17c-48a1-826d-8933e9e1a739
2026-04-30T09:47:47Z,java-jvm-snapstart-primed,512,100k,warm,,38,38,177,ba65ad08-7748-4193-89fd-b7a140cb0b8d
2026-04-30T09:47:47Z,java-jvm-snapstart-primed,512,100k,warm,,44,44,177,7d756ae5-acde-41c5-ae77-96defda10447
2026-04-30T09:47:48Z,java-jvm-snapstart-primed,512,100k,warm,,62,62,177,eb46a2b8-86b6-426c-a426-e39d054f1f50
2026-04-30T09:49:10Z,java-jvm-snapstart-primed,512,1m,cold,904.93,10183,10183,182,275ce39a-874b-434f-8bbc-cf9fb57a1fe9
2026-04-30T09:50:33Z,java-jvm-snapstart-primed,512,1m,cold,755.03,11076,11076,181,0be1f20e-9bc4-418e-b678-46e32a168a45
2026-04-30T09:51:55Z,java-jvm-snapstart-primed,512,1m,cold,870.63,10502,10502,178,75cd618e-be39-48f5-95de-f1efb9498d19
2026-04-30T09:53:27Z,java-jvm-snapstart-primed,512,1m,cold,906.56,10515,10515,177,38e4b604-a16d-4656-8201-b13365887bb5
2026-04-30T09:54:58Z,java-jvm-snapstart-primed,512,1m,cold,932.16,10623,10623,184,f02de5f0-6194-4af5-b3bd-577f29cd3df0
2026-04-30T09:56:23Z,java-jvm-snapstart-primed,512,1m,cold,962.29,10465,10465,179,2b0354c1-37b0-4dc5-b8b8-713f0ad23c2b
2026-04-30T09:57:52Z,java-jvm-snapstart-primed,512,1m,cold,1029.00,10478,10478,182,7506d3a1-708e-4298-85fa-50b100b67b12
2026-04-30T09:59:14Z,java-jvm-snapstart-primed,512,1m,cold,902.36,10662,10662,178,45e79152-327b-4703-b53a-13caa1b3de63
2026-04-30T10:00:35Z,java-jvm-snapstart-primed,512,1m,cold,939.85,10695,10695,179,38309ad4-dfc0-4325-95b8-f20b8848654e
2026-04-30T10:02:06Z,java-jvm-snapstart-primed,512,1m,cold,929.06,10453,10453,173,c534b038-dccb-47b7-9769-c35b0e19146d
2026-04-30T10:03:31Z,java-jvm-snapstart-primed,512,1m,cold,946.29,11283,11283,179,877092a5-fd89-4fa2-b0d5-50a12df67d60
2026-04-30T10:04:48Z,java-jvm-snapstart-primed,512,1m,cold,859.88,10949,10949,177,eb4c27a0-2102-4517-9289-70818a71a556
2026-04-30T10:06:11Z,java-jvm-snapstart-primed,512,1m,cold,891.20,11297,11297,181,f05989b9-9731-4617-ac39-641e1f47be9d
2026-04-30T10:07:41Z,java-jvm-snapstart-primed,512,1m,cold,815.24,9911,9911,177,23c6fe80-68c4-4b7b-9f5d-a01c947bf617
2026-04-30T10:09:02Z,java-jvm-snapstart-primed,512,1m,cold,904.92,11045,11045,183,b09d3c07-16cb-463f-9de4-7eda3646396b
2026-04-30T10:10:27Z,java-jvm-snapstart-primed,512,1m,cold,901.25,11343,11343,180,29bfee20-38c6-4373-a0c0-e112f1c682c6
2026-04-30T10:11:48Z,java-jvm-snapstart-primed,512,1m,cold,1060.51,11335,11335,178,d2998452-a99c-455f-a633-fbbac73bbbc5
2026-04-30T10:13:19Z,java-jvm-snapstart-primed,512,1m,cold,875.66,10705,10705,173,38772ca5-3d7c-4fd8-b90a-2679f05202d2
2026-04-30T10:14:39Z,java-jvm-snapstart-primed,512,1m,cold,977.36,10710,10710,179,0a95bd7c-f2fe-4d5b-9bf8-bcdf899c6782
2026-04-30T10:16:09Z,java-jvm-snapstart-primed,512,1m,cold,938.72,10884,10884,182,b83a9f49-a7da-4ac8-a29f-b2501af1bb6d
2026-04-30T10:17:34Z,java-jvm-snapstart-primed,512,1m,cold,1005.66,10925,10925,178,8216ad90-f9af-4a33-8702-f7ada0308847
2026-04-30T10:19:07Z,java-jvm-snapstart-primed,512,1m,cold,949.35,11094,11094,182,98b7e9b0-1120-46a5-aa91-c94b266748e1
2026-04-30T10:20:27Z,java-jvm-snapstart-primed,512,1m,cold,878.12,11036,11036,178,d2429ca5-4410-4c1b-9a92-9a0950ac1fc7
2026-04-30T10:21:44Z,java-jvm-snapstart-primed,512,1m,cold,874.86,9881,9881,176,a4d310ac-1164-4597-a471-a51d13850c01
2026-04-30T10:23:04Z,java-jvm-snapstart-primed,512,1m,cold,951.49,11115,11115,182,b07fc018-7d7e-41e1-a486-cd33b27e5fa2
2026-04-30T10:23:11Z,java-jvm-snapstart-primed,512,1m,warm,,165,165,191,d5e24c37-7185-4843-9410-ad7fc386ca32
2026-04-30T10:23:12Z,java-jvm-snapstart-primed,512,1m,warm,,114,114,191,a00bc4f6-89de-4898-b455-a9fbad9eddba
2026-04-30T10:23:13Z,java-jvm-snapstart-primed,512,1m,warm,,79,79,191,f84db99c-9f9e-41d3-9ef5-303e1a97d94e
2026-04-30T10:23:13Z,java-jvm-snapstart-primed,512,1m,warm,,72,72,193,32d33053-9c4b-4b53-bacf-6b5ca19ad9cc
2026-04-30T10:23:14Z,java-jvm-snapstart-primed,512,1m,warm,,96,96,193,33362684-19f0-4b9c-82df-5d57e97b23bc
2026-04-30T10:23:15Z,java-jvm-snapstart-primed,512,1m,warm,,111,111,195,0e6be2b1-2197-4e49-9d03-e0d9b552424e
2026-04-30T10:23:16Z,java-jvm-snapstart-primed,512,1m,warm,,109,109,195,b5cf1dbb-4285-4e2f-9116-c1308fcd6759
2026-04-30T10:23:16Z,java-jvm-snapstart-primed,512,1m,warm,,103,103,195,04e46f6d-0098-459f-bcef-a3a486751c3a
2026-04-30T10:23:17Z,java-jvm-snapstart-primed,512,1m,warm,,80,80,196,ed93352f-6ed4-4242-bec1-244c656086cd
2026-04-30T10:23:18Z,java-jvm-snapstart-primed,512,1m,warm,,102,102,196,ecced0da-773d-4bc1-86c9-637f87b13206
2026-04-30T10:23:19Z,java-jvm-snapstart-primed,512,1m,warm,,122,122,196,bc15ec84-a57e-4efb-a9e3-f5a37eca1a40
2026-04-30T10:23:19Z,java-jvm-snapstart-primed,512,1m,warm,,174,174,199,ac9c9635-b817-4d70-b246-9ef04df78da6
2026-04-30T10:23:20Z,java-jvm-snapstart-primed,512,1m,warm,,93,93,199,587f684d-e400-450b-b6c2-0596452e57d4
2026-04-30T10:23:21Z,java-jvm-snapstart-primed,512,1m,warm,,106,106,200,4b5895a8-1729-4a20-b40d-ea67b87e9798
2026-04-30T10:23:22Z,java-jvm-snapstart-primed,512,1m,warm,,110,110,201,88f6b169-dfe4-413d-add7-be1ab60ce924
2026-04-30T10:23:23Z,java-jvm-snapstart-primed,512,1m,warm,,159,159,201,fc7d0806-ff2f-48a4-abb8-2ca968ebae25
2026-04-30T10:23:23Z,java-jvm-snapstart-primed,512,1m,warm,,69,69,203,4225237f-65b0-4450-9b72-2c9d981d87b0
2026-04-30T10:23:24Z,java-jvm-snapstart-primed,512,1m,warm,,68,68,203,4f785970-f5e5-438a-b001-5b956554da15
2026-04-30T10:23:25Z,java-jvm-snapstart-primed,512,1m,warm,,93,93,203,0501b69f-e99a-47fc-9894-599f3c73d300
2026-04-30T10:23:25Z,java-jvm-snapstart-primed,512,1m,warm,,71,71,206,dccd6cb2-d044-40b5-9b2f-c85a790a348b
2026-04-30T10:23:26Z,java-jvm-snapstart-primed,512,1m,warm,,73,73,206,a04d09e7-36f7-48d5-9d50-759251ee7392
2026-04-30T10:23:27Z,java-jvm-snapstart-primed,512,1m,warm,,115,115,207,9e0e6424-17bb-4c6c-a398-619ccccd46d1
2026-04-30T10:23:28Z,java-jvm-snapstart-primed,512,1m,warm,,73,73,208,2a87a2dc-9661-496c-a438-a73f982ad9f8
2026-04-30T10:23:29Z,java-jvm-snapstart-primed,512,1m,warm,,63,63,208,ce188dfe-f922-41c4-896c-5ce843cef1e1
2026-04-30T10:23:29Z,java-jvm-snapstart-primed,512,1m,warm,,132,132,210,4c26c718-764a-4771-9b6b-fc41001bd101
2026-04-30T10:24:44Z,java-jvm-snapstart-primed,1024,1k,cold,627.06,5713,5713,169,ecbb517e-90d6-42da-a44e-0b32a7b61e88
2026-04-30T10:25:59Z,java-jvm-snapstart-primed,1024,1k,cold,741.85,5800,5800,166,dd51e611-113f-4b36-bb3e-508a945e7426
2026-04-30T10:27:14Z,java-jvm-snapstart-primed,1024,1k,cold,776.59,5698,5698,170,93a1cc35-8ee6-401d-b9e6-1fa543a06f41
2026-04-30T10:28:29Z,java-jvm-snapstart-primed,1024,1k,cold,696.24,5270,5270,170,6f26ed12-1f57-4a60-b6a4-c02f8d330e58
2026-04-30T10:29:44Z,java-jvm-snapstart-primed,1024,1k,cold,704.89,5719,5719,170,c9468d08-a4fd-4885-bae2-0992d6fb75e9
2026-04-30T10:31:05Z,java-jvm-snapstart-primed,1024,1k,cold,708.92,5557,5557,170,80473d7b-46e8-4826-90cf-7e9545d8e274
2026-04-30T10:32:20Z,java-jvm-snapstart-primed,1024,1k,cold,676.60,5813,5813,170,351f91b1-f81a-4fd1-b24e-82efffcd314a
2026-04-30T10:33:35Z,java-jvm-snapstart-primed,1024,1k,cold,665.75,5423,5423,170,92b28168-2fce-41de-8cf2-e376bce171d0
2026-04-30T10:34:51Z,java-jvm-snapstart-primed,1024,1k,cold,706.29,5575,5575,167,cb890624-76a8-4ad8-953c-aa7083b0af40
2026-04-30T10:36:06Z,java-jvm-snapstart-primed,1024,1k,cold,685.85,5923,5923,170,d57c49d6-86bf-409e-95b9-5efc07f5db64
2026-04-30T10:37:27Z,java-jvm-snapstart-primed,1024,1k,cold,684.15,5979,5979,174,0f0c3be3-012b-46df-a162-946cdc227724
2026-04-30T10:38:42Z,java-jvm-snapstart-primed,1024,1k,cold,675.94,5498,5498,166,85b84f28-cb42-4d24-9ac3-9575fbacd293
2026-04-30T10:39:57Z,java-jvm-snapstart-primed,1024,1k,cold,691.45,5942,5942,170,a526b3f8-40bf-4d74-b435-eed86a89b5e5
2026-04-30T10:41:13Z,java-jvm-snapstart-primed,1024,1k,cold,721.57,6040,6040,172,83936520-d6a0-40f6-8d0a-b56e922bc56d
2026-04-30T10:42:28Z,java-jvm-snapstart-primed,1024,1k,cold,681.04,5430,5430,170,5a673cc3-ae20-4be3-a830-edac9bd930ef
2026-04-30T10:43:49Z,java-jvm-snapstart-primed,1024,1k,cold,643.26,5594,5594,172,89d18718-ee75-4e58-9301-03bf6e25bc12
2026-04-30T10:45:05Z,java-jvm-snapstart-primed,1024,1k,cold,656.04,5798,5798,171,02ca6e0f-f9d9-46f8-bea1-89e6c08ed6d5
2026-04-30T10:46:21Z,java-jvm-snapstart-primed,1024,1k,cold,742.94,5735,5735,169,6698c2a5-e3b6-4c7e-9299-bd2dfaf62a0f
2026-04-30T10:47:36Z,java-jvm-snapstart-primed,1024,1k,cold,701.34,5862,5862,173,d12a7506-0e56-4590-8345-9691860e4106
2026-04-30T10:48:53Z,java-jvm-snapstart-primed,1024,1k,cold,724.44,5641,5641,170,f144b2f5-8764-4bf5-9389-4c49f0259be1
2026-04-30T10:50:12Z,java-jvm-snapstart-primed,1024,1k,cold,729.44,5614,5614,173,7810160a-9e7c-44a2-a455-500fcc058e27
2026-04-30T10:51:27Z,java-jvm-snapstart-primed,1024,1k,cold,690.81,5595,5595,171,2bb60261-5a0b-42ff-8e51-3a9329d5ef0f
2026-04-30T10:52:42Z,java-jvm-snapstart-primed,1024,1k,cold,720.90,5681,5681,168,d01c0853-58c2-4e51-8cdb-61d1ed01efc8
2026-04-30T10:53:58Z,java-jvm-snapstart-primed,1024,1k,cold,673.53,5323,5323,167,3915822f-338d-4d8b-96bc-be97365aa5fb
2026-04-30T10:55:13Z,java-jvm-snapstart-primed,1024,1k,cold,705.56,5932,5932,168,a2168f9d-d424-4f43-9b07-dec7a9216f59
2026-04-30T10:55:19Z,java-jvm-snapstart-primed,1024,1k,warm,,38,38,168,4233728d-6df1-4e9a-8845-313541375582
2026-04-30T10:55:19Z,java-jvm-snapstart-primed,1024,1k,warm,,21,21,168,ac37995d-90f1-4935-8f63-4c7b014e87e9
2026-04-30T10:55:20Z,java-jvm-snapstart-primed,1024,1k,warm,,22,22,168,8c82ca49-ad32-4f97-9bad-a1e701dece98
2026-04-30T10:55:20Z,java-jvm-snapstart-primed,1024,1k,warm,,23,23,169,c103475d-b3e5-4b93-9f41-5835fd9c96ac
2026-04-30T10:55:21Z,java-jvm-snapstart-primed,1024,1k,warm,,30,30,169,c8a08ffd-e18f-4373-b8fd-c59c0ddc5f00
2026-04-30T10:55:21Z,java-jvm-snapstart-primed,1024,1k,warm,,19,19,169,b9385edc-0159-4dc9-b587-30f1d91cbb2e
2026-04-30T10:55:22Z,java-jvm-snapstart-primed,1024,1k,warm,,23,23,169,401976c5-8c78-4b51-9367-f39a5d594fcc
2026-04-30T10:55:22Z,java-jvm-snapstart-primed,1024,1k,warm,,22,22,169,2e6e3d5b-c3bd-4f42-a23b-ed18350c8c47
2026-04-30T10:55:23Z,java-jvm-snapstart-primed,1024,1k,warm,,29,29,169,34862a99-04e7-4d91-bd73-982d32a0c79e
2026-04-30T10:55:24Z,java-jvm-snapstart-primed,1024,1k,warm,,19,19,169,7fc85963-027c-4b8e-970f-600236cebd43
2026-04-30T10:55:24Z,java-jvm-snapstart-primed,1024,1k,warm,,24,24,169,02d3fb4a-ec63-49e8-a754-7d7e76e87d40
2026-04-30T10:55:25Z,java-jvm-snapstart-primed,1024,1k,warm,,29,29,169,5eb62d6a-29ff-4501-816f-f611fc986f57
2026-04-30T10:55:25Z,java-jvm-snapstart-primed,1024,1k,warm,,20,20,169,deccdef7-9a01-4819-a17b-57d096493dba
